Date,Open,High,Low,Close,Adj Close,Volume
10/23/2020,42.439999,42.799999,41.5,41.77,41.77,26207.0
10/26/2020,41.630001,41.630001,40.220001,40.459999,40.459999,28463.0
10/27/2020,40.52,41.470001,40.400002,41.200001,41.200001,26720.0
10/28/2020,40.709999,40.709999,38.740002,39.119999,39.119999,21228.0
10/29/2020,39.32,39.5,36.68,37.650002,37.650002,14205.0
10/30/2020,37.619999,38.02,37.0,37.459999,37.459999,908.0
11/02/2020,37.459999,37.459999,37.459999,37.459999,37.459999,40454.0
11/03/2020,39.220001,40.439999,38.650002,39.709999,39.709999,39534.0
11/04/2020,40.150002,41.34,39.41,41.23,41.23,39329.0
11/05/2020,41.169998,41.52,40.34,40.93,40.93,30961.0
11/06/2020,40.77,40.779999,39.330002,39.450001,39.450001,33078.0
11/09/2020,39.700001,43.490002,39.610001,42.400002,42.400002,55156.0
11/10/2020,42.130001,44.07,41.549999,43.610001,43.610001,41973.0
11/11/2020,43.959999,45.310001,43.610001,43.799999,43.799999,43047.0
11/12/2020,43.779999,44.48,43.279999,43.529999,43.529999,36578.0
11/13/2020,43.330002,43.34,42.630001,42.779999,42.779999,34737.0
11/16/2020,42.73,44.68,42.639999,43.82,43.82,37770.0
11/17/2020,43.900002,44.23,43.080002,43.75,43.75,27858.0
11/18/2020,43.779999,44.880001,43.490002,44.34,44.34,28668.0
11/19/2020,44.16,44.580002,43.790001,44.200001,44.200001,25836.0
11/20/2020,44.220001,45.189999,44.0,44.959999,44.959999,24489.0
11/23/2020,45.130001,46.119999,44.900002,46.060001,46.060001,35378.0
11/24/2020,45.84,48.029999,45.84,47.860001,47.860001,31692.0
11/25/2020,47.860001,49.049999,47.599998,48.610001,48.610001,24897.0
11/27/2020,,,,,,
11/30/2020,47.75,47.950001,46.849998,47.59,47.59,524.0
12/01/2020,47.610001,47.610001,47.610001,47.610001,47.610001,31987.0
12/02/2020,47.139999,48.75,46.77,48.25,48.25,35514.0
12/03/2020,48.080002,48.93,47.68,48.709999,48.709999,36526.0
12/04/2020,48.82,49.860001,48.77,49.25,49.25,31658.0
12/07/2020,49.23,49.43,48.389999,48.790001,48.790001,23896.0
12/08/2020,48.68,49.0,48.110001,48.84,48.84,27102.0
