Date,Open,High,Low,Close,Adj Close,Volume
05/27/2021,1.411313,1.419487,1.409225,1.411612,1.411612,0
05/28/2021,1.420354,1.420656,1.413707,1.420374,1.420374,0
05/31/2021,1.418239,1.421686,1.416591,1.418037,1.418037,0
06/01/2021,1.422758,1.424725,1.415568,1.422678,1.422678,0
06/02/2021,1.415669,1.41844,1.411512,1.415709,1.415709,0
06/03/2021,1.417214,1.420192,1.409304,1.417193,1.417193,0
06/04/2021,1.411034,1.420051,1.408599,1.410994,1.410994,0
06/07/2021,1.41619,1.418399,1.411233,1.416431,1.416431,0
06/08/2021,1.417649,1.418641,1.41237,1.417656,1.417656,0
06/09/2021,1.414827,1.418842,1.411572,1.414988,1.414988,0
06/10/2021,1.411114,1.417053,1.407559,1.411233,1.411233,0
06/11/2021,1.417113,1.418641,1.410636,1.417013,1.417013,0
06/14/2021,1.412031,1.412429,1.407162,1.411931,1.411931,0
06/15/2021,1.411034,1.412848,1.403686,1.410994,1.410994,0
06/16/2021,1.408312,1.413228,1.407697,1.408153,1.408153,0
06/17/2021,1.398347,1.400953,1.391208,1.399071,1.399071,0
06/18/2021,1.393903,1.394506,1.37971,1.393864,1.393864,0
06/21/2021,1.381654,1.391982,1.378721,1.381712,1.381712,0
06/22/2021,1.392312,1.393049,1.386328,1.39254,1.39254,0
06/23/2021,1.394875,1.400168,1.392486,1.394992,1.394992,0
06/24/2021,1.396824,1.39866,1.389159,1.396746,1.396746,0
06/25/2021,1.391788,1.393728,1.389217,1.391692,1.391692,0
06/28/2021,1.3897,1.393922,1.387675,1.389506,1.389506,0
06/29/2021,1.387925,1.388118,1.381597,1.387906,1.387906,0
06/30/2021,1.384179,1.387155,1.380529,1.384275,1.384275,0
07/01/2021,1.382762,1.383317,1.376387,1.382915,1.382915,0
07/02/2021,1.37597,1.379767,1.373872,1.375951,1.375951,0
07/05/2021,1.382935,1.386386,1.381922,1.383126,1.383126,0
07/06/2021,1.385329,1.389854,1.378987,1.385617,1.385617,0
07/07/2021,1.380091,1.38405,1.375743,1.380567,1.380567,0
07/08/2021,1.379958,1.380281,1.374249,1.38011,1.38011,0
07/09/2021,1.37931,1.387732,1.376046,1.379082,1.379082,0
07/12/2021,1.389854,1.391014,1.384045,1.389951,1.389951,0
07/13/2021,1.388966,1.390627,1.380167,1.388696,1.388696,0
07/14/2021,1.380434,1.389101,1.380243,1.380605,1.380605,0
07/15/2021,1.385713,1.389758,1.381406,1.385809,1.385809,0
07/16/2021,1.382973,1.386194,1.377429,1.382973,1.382973,0
07/19/2021,1.376216,1.376292,1.366568,1.376387,1.376387,0
07/20/2021,1.366867,1.368869,1.357368,1.366998,1.366998,0
07/21/2021,1.363457,1.369488,1.359194,1.363327,1.363327,0
07/22/2021,1.371261,1.378759,1.3693,1.371404,1.371404,0
07/23/2021,1.37741,1.378094,1.372119,1.37739,1.37739,0
07/26/2021,1.375724,1.383298,1.373796,1.375781,1.375781,0
07/27/2021,1.382552,1.389275,1.376804,1.382915,1.382915,0
07/28/2021,1.388677,1.389661,1.384639,1.388272,1.388272,0
07/29/2021,1.390821,1.39821,1.389989,1.390685,1.390685,0
07/30/2021,1.396433,1.398406,1.389719,1.396433,1.396433,0
08/02/2021,1.389661,1.39334,1.388503,1.389622,1.389622,0
08/03/2021,1.389101,1.394,1.3886,1.389275,1.389275,0
08/04/2021,1.391595,1.395693,1.390144,1.391788,1.391788,0
08/05/2021,1.389024,1.394758,1.387598,1.389043,1.389043,0
08/06/2021,1.392777,1.39332,1.386251,1.392758,1.392758,0
08/09/2021,1.38677,1.389352,1.384658,1.386847,1.386847,0
08/10/2021,1.38485,1.387059,1.383375,1.384907,1.384907,0
08/11/2021,1.3837,1.387213,1.380529,1.383604,1.383604,0
08/12/2021,1.386847,1.387809,1.382361,1.386693,1.386693,0
08/13/2021,1.381158,1.386213,1.37931,1.381158,1.381158,0
08/16/2021,1.386636,1.387424,1.382973,1.386386,1.386386,0
08/17/2021,1.384275,1.384275,1.373664,1.384275,1.384275,0
08/18/2021,1.374004,1.377031,1.3734,1.374042,1.374042,0
08/19/2021,1.374438,1.374967,1.365411,1.374382,1.374382,0
08/20/2021,1.363178,1.364257,1.360359,1.363085,1.363085,0
08/23/2021,1.362843,1.372006,1.362843,1.362528,1.362528,0
08/24/2021,1.372458,1.374759,1.369582,1.372476,1.372476,0
08/25/2021,1.372778,1.374287,1.369919,1.372552,1.372552,0
08/26/2021,1.376463,1.376955,1.371065,1.376652,1.376652,0
08/27/2021,1.3696,1.378094,1.368101,1.370238,1.370238,0
08/30/2021,1.376519,1.377676,1.373626,1.3763,1.3763,0
08/31/2021,1.376065,1.380434,1.374419,1.376046,1.376046,0
09/01/2021,1.37537,1.379824,1.373174,1.37534,1.37534,0
09/02/2021,1.37741,1.383585,1.376823,1.377164,1.377164,0
09/03/2021,1.383796,1.387463,1.381979,1.383681,1.383681,0
09/06/2021,1.38593,1.386001,1.381941,1.385925,1.385925,0
09/07/2021,1.384026,1.385694,1.377012,1.383949,1.383949,0
09/08/2021,1.37798,1.37912,1.372853,1.37798,1.37798,0
09/09/2021,1.376652,1.385406,1.3754,1.376766,1.376766,0
09/10/2021,1.383892,1.388889,1.383432,1.383968,1.383968,0
09/13/2021,1.384026,1.385233,1.379786,1.384083,1.384083,0
09/14/2021,1.384121,1.391324,1.383126,1.383815,1.383815,0
09/15/2021,1.380853,1.385195,1.37931,1.381025,1.381025,0
09/16/2021,1.384696,1.385042,1.376463,1.384888,1.384888,0
09/17/2021,1.379938,1.381406,1.374363,1.379701,1.379701,0
09/20/2021,1.372872,1.372985,1.364741,1.372966,1.372966,0
09/21/2021,1.366064,1.369357,1.364219,1.36627,1.36627,0
09/22/2021,1.365934,1.367802,1.361786,1.365747,1.365747,0
09/23/2021,1.362008,1.374949,1.361285,1.361711,1.361711,0
09/24/2021,1.372194,1.37377,1.365952,1.37225,1.37225,0
09/27/2021,1.366942,1.372872,1.365934,1.366904,1.366904,0
09/28/2021,1.370099,1.37178,1.352539,1.370163,1.370163,0
09/29/2021,1.354151,1.355454,1.342408,1.354224,1.354224,0
09/30/2021,1.342624,1.351717,1.341742,1.342642,1.342642,0
10/01/2021,1.346965,1.357349,1.343634,1.346983,1.346983,0
10/04/2021,1.357092,1.363977,1.353363,1.357092,1.357092,0
10/05/2021,1.360766,1.365001,1.358585,1.360748,1.360748,0
10/06/2021,1.362565,1.363141,1.354463,1.362769,1.362769,0
10/07/2021,1.359268,1.363736,1.357184,1.359213,1.359213,0
10/08/2021,1.361953,1.365374,1.358493,1.362027,1.362027,0
10/11/2021,1.361823,1.367428,1.361285,1.361656,1.361656,0
10/12/2021,1.359287,1.363736,1.357036,1.359065,1.359065,0
10/13/2021,1.357718,1.364759,1.3577,1.357884,1.357884,0
10/14/2021,1.367073,1.373438,1.365896,1.366923,1.366923,0
10/15/2021,1.366867,1.377354,1.366867,1.366886,1.366886,0
10/18/2021,1.376008,1.376406,1.371084,1.376159,1.376159,0
10/19/2021,1.373815,1.3832,1.373815,1.373645,1.373645,0
10/20/2021,1.379482,1.382361,1.374325,1.37932,1.37932,0
10/21/2021,1.382361,1.383399,1.378721,1.3823,1.3823,0
10/22/2021,1.37912,1.381425,1.374306,1.37912,1.37912,0
