Date,Open,High,Low,Close,Adj Close,Volume
10/23/2020,5785.700195,5885.399902,5781.799805,5860.299805,5860.299805,852798000.0
10/26/2020,5860.299805,5868.399902,5782.399902,5792.0,5792.0,870052100.0
10/27/2020,5792.0,5806.200195,5728.200195,5729.0,5729.0,756732600.0
10/28/2020,5729.0,5729.0,5525.5,5582.799805,5582.799805,1107558600.0
10/29/2020,5582.799805,5616.600098,5534.700195,5581.799805,5581.799805,964959700.0
10/30/2020,5581.799805,5593.399902,5534.100098,5577.299805,5577.299805,823613300.0
11/02/2020,5577.299805,5665.299805,5554.700195,5655.0,5655.0,755064600.0
11/03/2020,5655.0,5787.600098,5655.0,5786.799805,5786.799805,803790300.0
11/04/2020,5786.799805,5885.700195,5711.200195,5883.299805,5883.299805,781517600.0
11/05/2020,5883.299805,5933.100098,5881.899902,5906.200195,5906.200195,900001200.0
11/06/2020,5906.200195,5950.200195,5858.5,5910.0,5910.0,848478100.0
11/09/2020,5910.0,6258.299805,5910.0,6186.299805,6186.299805,2067706200.0
11/10/2020,6186.299805,6307.0,6180.5,6296.899902,6296.899902,1717346100.0
11/11/2020,6296.899902,6397.299805,6293.200195,6382.100098,6382.100098,1283397300.0
11/12/2020,6382.100098,6382.100098,6295.799805,6338.899902,6338.899902,1014492200.0
11/13/2020,6338.899902,6339.0,6280.399902,6316.399902,6316.399902,1010712500.0
11/16/2020,6316.399902,6463.5,6316.399902,6421.299805,6421.299805,1293581100.0
11/17/2020,6421.299805,6424.5,6309.0,6365.299805,6365.299805,1225248200.0
11/18/2020,6365.299805,6395.899902,6326.700195,6385.200195,6385.200195,979740000.0
11/19/2020,6385.200195,6385.200195,6314.299805,6334.399902,6334.399902,929024200.0
11/20/2020,6334.399902,6386.700195,6324.600098,6351.5,6351.5,821112500.0
11/23/2020,6351.5,6392.100098,6325.200195,6333.799805,6333.799805,943708400.0
11/24/2020,6333.799805,6432.399902,6333.700195,6432.200195,6432.200195,1301560700.0
11/25/2020,6432.200195,6468.700195,6375.299805,6391.100098,6391.100098,1129314000.0
11/26/2020,6391.100098,6412.700195,6349.5,6362.899902,6362.899902,736272500.0
11/27/2020,6362.899902,6375.899902,6302.200195,6367.600098,6367.600098,1448127900.0
11/30/2020,6367.600098,6404.0,6266.200195,6266.200195,6266.200195,1355075300.0
12/01/2020,6266.200195,6400.200195,6263.600098,6384.700195,6384.700195,839858300.0
12/02/2020,6384.700195,6468.600098,6367.5,6463.399902,6463.399902,936842800.0
12/03/2020,6463.399902,6491.5,6430.299805,6490.299805,6490.299805,943214500.0
12/04/2020,6490.299805,6559.200195,6489.799805,6550.200195,6550.200195,1073110600.0
12/07/2020,6550.200195,6601.100098,6519.799805,6555.399902,6555.399902,1058250500.0
12/08/2020,6555.399902,6567.600098,6518.399902,6558.799805,6558.799805,758186800.0
12/09/2020,6558.799805,6623.0,6558.799805,6564.299805,6564.299805,769345300.0
12/10/2020,6564.299805,6640.700195,6561.100098,6599.799805,6599.799805,1109877200.0
12/11/2020,6599.799805,6607.399902,6520.5,6546.799805,6546.799805,1069085700.0
12/14/2020,6546.799805,6583.700195,6524.700195,6531.799805,6531.799805,870265400.0
12/15/2020,6531.799805,6558.200195,6484.0,6513.299805,6513.299805,737394700.0
12/16/2020,6513.299805,6598.399902,6513.299805,6570.899902,6570.899902,860333700.0
12/17/2020,6570.899902,6601.600098,6551.100098,6551.100098,6551.100098,725533900.0
12/18/2020,6551.100098,6604.5,6518.299805,6529.200195,6529.200195,1200513100.0
12/21/2020,6529.200195,6529.200195,6315.299805,6416.299805,6416.299805,1118314800.0
12/22/2020,,,,,,
12/23/2020,6453.200195,6497.299805,6431.200195,6495.799805,6495.799805,807695400.0
12/24/2020,6495.799805,6530.299805,6479.600098,6502.100098,6502.100098,477470700.0
12/29/2020,6502.100098,6676.600098,6502.100098,6602.700195,6602.700195,824116800.0
12/30/2020,6602.700195,6623.0,6552.5,6555.799805,6555.799805,425493000.0
12/31/2020,6555.799805,6555.799805,6439.399902,6460.5,6460.5,316943900.0
01/04/2021,6460.5,6662.700195,6460.5,6571.899902,6571.899902,965097800.0
01/05/2021,6571.899902,6622.799805,6544.299805,6612.299805,6612.299805,718950800.0
01/06/2021,6612.299805,6859.100098,6611.899902,6841.899902,6841.899902,1249709500.0
01/07/2021,6841.899902,6903.600098,6795.100098,6857.0,6857.0,939652600.0
01/08/2021,6857.0,6886.299805,6836.100098,6873.299805,6873.299805,850778500.0
01/11/2021,6873.299805,6873.299805,6768.700195,6798.5,6798.5,707799500.0
01/12/2021,6798.5,6816.700195,6738.200195,6754.100098,6754.100098,648158800.0
01/13/2021,6754.100098,6772.600098,6736.0,6745.5,6745.5,619448200.0
01/14/2021,6745.5,6802.0,6736.799805,6802.0,6802.0,685978100.0
01/15/2021,6802.0,6802.100098,6676.600098,6735.700195,6735.700195,740665600.0
01/18/2021,6735.700195,6741.5,6709.299805,6720.700195,6720.700195,359826900.0
01/19/2021,6720.700195,6770.700195,6697.700195,6713.0,6713.0,618144700.0
01/20/2021,6713.0,6751.799805,6697.5,6740.399902,6740.399902,687499600.0
01/21/2021,6740.399902,6776.899902,6715.399902,6715.399902,6715.399902,621554400.0
01/22/2021,6715.399902,6715.700195,6651.700195,6695.100098,6695.100098,693954900.0
01/25/2021,6695.100098,6714.600098,6610.299805,6638.899902,6638.899902,761260500.0
01/26/2021,6638.899902,6702.399902,6636.299805,6654.0,6654.0,683485900.0
01/27/2021,6654.0,6661.299805,6505.799805,6567.399902,6567.399902,982451100.0
01/28/2021,6567.399902,6567.399902,6439.600098,6526.200195,6526.200195,869048100.0
01/29/2021,6526.200195,6526.200195,6397.200195,6407.5,6407.5,870670500.0
02/01/2021,6407.5,6495.600098,6407.5,6466.399902,6466.399902,746038100.0
02/02/2021,6466.399902,6523.5,6466.399902,6516.700195,6516.700195,719054200.0
02/03/2021,6516.700195,6573.100098,6489.5,6507.799805,6507.799805,717525200.0
02/04/2021,6507.799805,6553.399902,6478.200195,6503.700195,6503.700195,989919900.0
02/05/2021,6503.700195,6518.700195,6457.600098,6489.299805,6489.299805,984403300.0
02/08/2021,6489.299805,6567.700195,6489.299805,6523.5,6523.5,818871300.0
02/09/2021,6523.5,6541.0,6501.0,6531.600098,6531.600098,544655300.0
02/10/2021,6531.600098,6577.0,6481.0,6524.399902,6524.399902,782043000.0
02/11/2021,6524.399902,6554.200195,6514.899902,6528.700195,6528.700195,673184700.0
02/12/2021,6528.700195,6589.799805,6485.100098,6589.799805,6589.799805,495851300.0
02/15/2021,6589.799805,6775.399902,6589.799805,6756.100098,6756.100098,825488200.0
02/16/2021,6756.100098,6799.899902,6736.899902,6748.899902,6748.899902,817289800.0
02/17/2021,6748.899902,6760.299805,6701.600098,6710.899902,6710.899902,755390100.0
02/18/2021,6710.899902,6721.799805,6591.399902,6617.200195,6617.200195,847018200.0
02/19/2021,6617.200195,6646.200195,6600.600098,6624.0,6624.0,976444700.0
02/22/2021,6624.0,6624.700195,6545.899902,6612.200195,6612.200195,846468100.0
02/23/2021,6612.200195,6675.399902,6555.899902,6625.899902,6625.899902,1154639900.0
02/24/2021,6625.899902,6669.899902,6572.299805,6659.0,6659.0,1141083000.0
02/25/2021,6659.0,6702.899902,6644.700195,6652.0,6652.0,852469800.0
02/26/2021,6652.0,6652.0,6465.600098,6483.399902,6483.399902,1279039900.0
03/01/2021,6483.399902,6612.700195,6483.399902,6588.5,6588.5,708419900.0
03/02/2021,6588.5,6660.799805,6560.899902,6613.799805,6613.799805,682614300.0
03/03/2021,6613.799805,6705.299805,6613.799805,6675.5,6675.5,937329300.0
03/04/2021,6675.5,6675.5,6581.200195,6650.899902,6650.899902,938807000.0
03/05/2021,6650.899902,6710.799805,6560.799805,6630.5,6630.5,1027477500.0
03/08/2021,6630.5,6726.399902,6612.700195,6719.100098,6719.100098,972755300.0
03/09/2021,6719.100098,6786.799805,6689.899902,6730.299805,6730.299805,952946800.0
03/10/2021,6730.299805,6740.799805,6677.0,6725.600098,6725.600098,725796800.0
03/11/2021,6725.600098,6755.299805,6699.299805,6737.0,6737.0,714706900.0
03/12/2021,6737.0,6766.399902,6709.0,6761.5,6761.5,706134500.0
03/15/2021,6761.5,6804.899902,6723.700195,6749.700195,6749.700195,670767900.0
03/16/2021,6749.700195,6812.799805,6749.600098,6803.600098,6803.600098,8494800.0
03/17/2021,6803.600098,6805.700195,6753.799805,6762.700195,6762.700195,8378200.0
03/18/2021,6762.700195,6791.799805,6740.5,6779.700195,6779.700195,825204500.0
03/19/2021,6779.700195,6779.700195,6664.600098,6708.700195,6708.700195,1819149000.0
03/22/2021,6708.700195,6732.700195,6651.0,6726.100098,6726.100098,811558900.0
03/23/2021,6726.100098,6726.100098,6664.799805,6699.200195,6699.200195,861618700.0
03/24/2021,6699.200195,6722.600098,6649.399902,6712.899902,6712.899902,942724200.0
03/25/2021,6712.899902,6729.899902,6618.600098,6674.799805,6674.799805,768539700.0
03/26/2021,6674.799805,6742.100098,6674.799805,6740.600098,6740.600098,748208300.0
03/29/2021,6740.600098,6758.799805,6705.399902,6736.200195,6736.200195,624496600.0
03/30/2021,6736.200195,6792.200195,6729.5,6772.100098,6772.100098,664395600.0
03/31/2021,6772.100098,6775.700195,6713.600098,6713.600098,6713.600098,854819600.0
04/01/2021,6713.600098,6766.5,6713.600098,6737.299805,6737.299805,592371100.0
04/06/2021,6737.299805,6843.700195,6737.299805,6823.600098,6823.600098,773873100.0
04/07/2021,6823.600098,6898.399902,6823.600098,6885.299805,6885.299805,708769700.0
04/08/2021,6885.299805,6942.200195,6884.799805,6942.200195,6942.200195,792318200.0
04/09/2021,6942.200195,6949.600098,6906.399902,6915.799805,6915.799805,615052100.0
04/12/2021,6915.799805,6916.100098,6853.799805,6889.100098,6889.100098,639363600.0
